dos00066;2;srittau;Write ReadLink
dos00067;2;srittau;Write MakeLink
dos00068;2;matthias;Write ChangeMode
dos00069;2;matthias;Write SetFileSize
dos00070;2;matthias;Write SetIoErr
dos00071;2;iaint;Write Fault
dos00072;2;matthias;Write PrintFault
dos00073;2;SDuvan;Write ErrorReport
dos00074;2;matthias;Write Cli
dos00075;2;matthias;Write CreateNewProc
dos00076;2;matthias;Write RunCommand
dos00077;2;iaint;Write GetConsoleTask
dos00078;2;iaint;Write SetConsoleTask
dos00079;2;iaint;Write GetFileSysTask
dos00080;2;iaint;Write SetFileSysTask
dos00081;2;matthias;Write GetArgStr
dos00082;2;iaint;Write SetArgStr
dos00083;2;turrican;Write FindCliProc
dos00084;2;matthias;Write MaxCli
dos00085;2;turrican;Write SetCurrentDirName
dos00086;2;turrican;Write GetCurrentDirName
dos00087;2;turrican;Write SetProgramName
dos00088;2;turrican;Write GetProgramName
dos00089;2;turrican;Write SetPrompt
dos00090;2;turrican;Write GetPrompt
dos00091;2;iaint;Write SetProgramDir
dos00092;2;iaint;Write GetProgramDir
dos00093;2;SDuvan;Write SystemTagList
dos00094;2;matthias;Write AssignLock
dos00095;2;turrican;Write AssignLate
dos00096;2;turrican;Write AssignPath
dos00097;2;turrican;Write AssignAdd
dos00098;2;iaint;Write RemAssignList
dos00099;2;iaint;Write GetDeviceProc
dos00100;2;iaint;Write FreeDeviceProc
dos00101;2;matthias;Write LockDosList
dos00102;2;matthias;Write UnLockDosList
dos00103;2;matthias;Write AttemptLockDosList
dos00104;2;matthias;Write RemDosEntry
dos00105;2;matthias;Write AddDosEntry
dos00106;2;matthias;Write FindDosEntry
dos00107;2;turrican;Write NextDosEntry
dos00108;2;matthias;Write MakeDosEntry
dos00109;2;matthias;Write FreeDosEntry
dos00110;2;matthias;Write IsFileSystem
dos00111;2;matthias;Write Format
dos00112;2;SDuvan;Write Relabel
dos00113;2;SDuvan;Write Inhibit
dos00114;2;matthias;Write AddBuffers
dos00115;2;digulla;Write CompareDates
dos00116;2;matthias;Write DateToStr
dos00117;2;digulla;Write StrToDate
dos00118;2;bergers;Write InternalLoadSeg
dos00119;2;bergers;Write InternalUnLoadSeg
dos00120;2;bergers;Write NewLoadSeg
dos00121;2;iaint;Write AddSegment
dos00122;2;iaint;Write FindSegment
dos00123;2;iaint;Write RemSegment
dos00124;2;turrican;Write CheckSignal
dos00125;2;matthias;Write ReadArgs
dos00126;2;matthias;Write FindArg
dos00127;2;matthias;Write ReadItem
dos00128;2;matthias;Write StrToLong
dos00129;2;bergers;Write MatchFirst
dos00130;2;bergers;Write MatchNext
dos00131;2;bergers;Write MatchEnd
dos00132;2;matthias;Write ParsePattern
dos00133;2;matthias;Write MatchPattern
dos00134;2;matthias;Write FreeArgs
dos00135;2;helios;Write FilePart
dos00136;2;digulla;Write PathPart
dos00137;2;iaint;Write AddPart
dos00138;2;SDuvan;Write StartNotify
dos00139;2;SDuvan;Write EndNotify
dos00140;2;bergers;Write SetVar
dos00141;2;bergers;Write GetVar
dos00142;2;bergers;Write DeleteVar
dos00143;2;bergers;Write FindVar
dos00144;2;SDuvan;Write CliInitNewcli
dos00145;2;SDuvan;Write CliInitRun
dos00146;2;turrican;Write WriteChars
dos00147;2;matthias;Write PutStr
dos00148;2;matthias;Write VPrintf
dos00149;2;matthias;Write ParsePatternNoCase
dos00150;2;matthias;Write MatchPatternNoCase
dos00151;0;digulla;Write SameDevice
dos00152;2;matthias;Write ExAllEnd
dos00153;2;srittau;Write SetOwner
dtclass00000;2;SDuvan;Write ObtainEngine
exec00000;2;matthias;Write Supervisor
exec00001;2;ldp;Write InitCode
exec00002;2;matthias;Write InitStruct
exec00003;2;matthias;Write MakeLibrary
exec00004;2;matthias;Write MakeFunctions
exec00005;2;ldp;Write FindResident
exec00006;2;matthias;Write InitResident
exec00007;2;matthias;Write Alert
exec00008;1;schulz;Write Debug
exec00009;2;matthias;Write Disable
exec00010;2;matthias;Write Enable
exec00011;2;matthias;Write Forbid
exec00012;2;matthias;Write Permit
exec00013;2;matthias;Write SetSR
exec00014;2;matthias;Write SuperState
exec00015;2;matthias;Write UserState
exec00016;2;ldp;Write SetIntVector
exec00017;2;ldp;Write AddIntServer
exec00018;2;ldp;Write RemIntServer
exec00019;2;matthias;Write Cause
exec00020;2;matthias;Write Allocate
exec00021;2;matthias;Write Deallocate
exec00022;2;matthias;Write AllocMem
exec00023;2;matthias;Write AllocAbs
exec00024;2;matthias;Write FreeMem
exec00025;2;matthias;Write AvailMem
exec00026;2;matthias;Write AllocEntry
exec00027;2;matthias;Write FreeEntry
exec00028;2;matthias;Write Insert
exec00029;2;digulla;Write AddHead
exec00030;2;digulla;Write AddTail
exec00031;2;digulla;Write Remove
exec00032;2;digulla;Write RemHead
exec00033;2;digulla;Write RemTail
exec00034;2;digulla;Write Enqueue
exec00035;2;digulla;Write FindName
exec00036;2;matthias;Write AddTask
exec00037;2;matthias;Write RemTask
exec00038;2;matthias;Write FindTask
exec00039;2;matthias;Write SetTaskPri
exec00040;2;matthias;Write SetSignal
exec00041;2;matthias;Write SetExcept
exec00042;2;matthias;Write Wait
exec00043;2;matthias;Write Signal
exec00044;2;matthias;Write AllocSignal
exec00045;2;matthias;Write FreeSignal
exec00046;1;ldp;Write AllocTrap
exec00047;1;ldp;Write FreeTrap
exec00048;2;matthias;Write AddPort
exec00049;2;matthias;Write RemPort
exec00050;2;matthias;Write PutMsg
exec00051;2;matthias;Write GetMsg
exec00052;2;matthias;Write ReplyMsg
exec00053;2;matthias;Write WaitPort
exec00054;2;matthias;Write FindPort
exec00055;2;matthias;Write AddLibrary
exec00056;2;matthias;Write RemLibrary
exec00057;2;matthias;Write OldOpenLibrary
exec00058;2;matthias;Write CloseLibrary
exec00059;2;matthias;Write SetFunction
exec00060;2;matthias;Write SumLibrary
exec00061;2;matthias;Write AddDevice
exec00062;2;matthias;Write RemDevice
exec00063;2;matthias;Write OpenDevice
exec00064;2;matthias;Write CloseDevice
exec00065;2;matthias;Write DoIO
exec00066;2;matthias;Write SendIO
exec00067;2;matthias;Write CheckIO
exec00068;2;matthias;Write WaitIO
exec00069;2;matthias;Write AbortIO
exec00070;2;matthias;Write AddResource
exec00071;2;matthias;Write RemResource
exec00072;2;matthias;Write OpenResource
exec00073;2;matthias;Write RawDoFmt
exec00074;2;matthias;Write GetCC
exec00075;2;matthias;Write TypeOfMem
exec00076;2;matthias;Write Procure
exec00077;2;matthias;Write Vacate
exec00078;2;matthias;Write OpenLibrary
exec00079;2;matthias;Write InitSemaphore
exec00080;2;matthias;Write ObtainSemaphore
exec00081;2;matthias;Write ReleaseSemaphore
exec00082;2;matthias;Write AttemptSemaphore
exec00083;2;matthias;Write ObtainSemaphoreList
exec00084;2;matthias;Write ReleaseSemaphoreList
exec00085;2;matthias;Write FindSemaphore
exec00086;2;matthias;Write AddSemaphore
exec00087;2;matthias;Write RemSemaphore
exec00088;1;ldp;Write SumKickData
exec00089;2;matthias;Write AddMemList
exec00090;2;matthias;Write CopyMem
exec00091;2;matthias;Write CopyMemQuick
exec00092;2;matthias;Write CacheClearU
exec00093;2;matthias;Write CacheClearE
exec00094;2;matthias;Write CacheControl
exec00095;2;matthias;Write CreateIORequest
exec00096;2;matthias;Write DeleteIORequest
exec00097;2;matthias;Write CreateMsgPort
exec00098;2;matthias;Write DeleteMsgPort
exec00099;2;matthias;Write ObtainSemaphoreShared
exec00100;2;matthias;Write AllocVec
exec00101;2;matthias;Write FreeVec
exec00102;2;matthias;Write CreatePool
exec00103;2;matthias;Write DeletePool
exec00104;2;matthias;Write AllocPooled
exec00105;2;matthias;Write FreePooled
exec00106;2;matthias;Write AttemptSemaphoreShared
exec00107;2;ldp;Write ColdReboot
exec00108;2;matthias;Write StackSwap
exec00109;1;ldp;Write ChildFree
exec00110;1;ldp;Write ChildOrphan
exec00111;1;ldp;Write ChildStatus
exec00112;1;ldp;Write ChildWait
exec00113;2;matthias;Write CachePreDMA
exec00114;2;matthias;Write CachePostDMA
exec00115;2;matthias;Write AddMemHandler
exec00116;2;matthias;Write RemMemHandler
exec00117;1;ldp;Write ObtainQuickVector
expansion00000;2;iaint;Write AddConfigDev
expansion00001;2;iaint;Write AddBootNode
expansion00002;0;digulla;Write AllocBoardMem
expansion00003;2;iaint;Write AllocConfigDev
expansion00004;0;digulla;Write AllocExpansionMem
expansion00005;0;digulla;Write ConfigBoard
expansion00006;0;digulla;Write ConfigChain
expansion00007;2;iaint;Write FindConfigDev
expansion00008;0;digulla;Write FreeBoardMem
expansion00009;2;iaint;Write FreeConfigDev
expansion00010;2;iaint;Write FreeExpansionMem
expansion00011;0;digulla;Write ReadExpansionByte
expansion00012;0;digulla;Write ReadExpansionRom
expansion00013;2;iaint;Write RemConfigDev
expansion00014;0;digulla;Write WriteExpansionByte
expansion00015;2;iaint;Write ObtainConfigBinding
expansion00016;2;iaint;Write ReleaseConfigBinding
expansion00017;2;iaint;Write SetCurrentBinding
expansion00018;2;iaint;Write GetCurrentBinding
expansion00019;2;iaint;Write MakeDosNode
expansion00020;2;iaint;Write AddDosNode
gadtools00000;2;srittau;Write CreateGadgetA
gadtools00001;2;srittau;Write FreeGadgets
gadtools00002;2;srittau;Write GT_SetGadgetAttrsA
gadtools00003;2;bergers,stegerg;Write CreateMenusA
gadtools00004;2;bergers,stegerg;Write FreeMenus
gadtools00005;2;bergers,stegerg;Write LayoutMenuItemsA
gadtools00006;2;bergers,stegerg;Write LayoutMenusA
gadtools00007;2;stegerg;Write GT_GetIMsg
gadtools00008;2;srittau;Write GT_ReplyIMsg
gadtools00009;2;stegerg;Write GT_RefreshWindow
gadtools00010;2;srittau;Write GT_BeginRefresh
gadtools00011;2;srittau;Write GT_EndRefresh
gadtools00012;2;stegerg;Write GT_FilterIMsg
gadtools00013;2;stegerg;Write GT_PostFilterIMsg
gadtools00014;2;srittau;Write CreateContext
gadtools00015;2;srittau;Write DrawBevelBoxA
gadtools00016;2;srittau;Write GetVisualInfoA
gadtools00017;2;srittau;Write FreeVisualInfo
gadtools00018;2;srittau;Write GT_GetGadgetAttrsA
graphics00000;2;nlorentz;Write BltBitMap
graphics00001;2;nlorentz;Write BltTemplate
graphics00002;2;SDuvan;Write ClearEOL
graphics00003;2;SDuvan;Write ClearScreen
graphics00004;2;digulla;Write TextLength
graphics00005;2;digulla;Write Text
graphics00006;2;digulla;Write SetFont
graphics00007;2;digulla;Write OpenFont
graphics00008;2;digulla;Write CloseFont
graphics00009;2;SDuvan;Write AskSoftStyle
graphics00010;2;SDuvan;Write SetSoftStyle
graphics00011;2;bergers;Write AddBob
graphics00012;2;bergers;Write AddVSprite
graphics00013;2;bergers;Write DoCollision
graphics00014;1;bergers;Write DrawGList
graphics00015;2;bergers;Write InitGels
graphics00016;2;bergers;Write InitMasks
graphics00017;1;bergers;Write RemIBob
graphics00018;2;bergers;Write RemVSprite
graphics00019;2;bergers;Write SetCollision
graphics00020;2;bergers;Write SortGList
graphics00021;2;bergers;Write AddAnimOb
graphics00022;2;bergers;Write Animate
graphics00023;2;bergers;Write GetGBuffers
graphics00024;2;bergers;Write InitGMasks
graphics00025;2;digulla;Write DrawEllipse
graphics00026;2;bergers;Write AreaEllipse
graphics00027;2;digulla;Write LoadRGB4
graphics00028;2;digulla;Write InitRastPort
graphics00029;2;bergers;Write InitVPort
graphics00030;0;;Write MrgCop
graphics00031;0;;Write MakeVPort
graphics00032;0;;Write LoadView
graphics00033;0;digulla;Write WaitBlit
graphics00034;2;digulla;Write SetRast
graphics00035;2;digulla;Write Move
graphics00036;2;digulla;Write Draw
graphics00037;2;bergers;Write AreaMove
graphics00038;2;bergers;Write AreaDraw
graphics00039;2;bergers;Write AreaEnd
graphics00040;2;SDuvan;Write WaitTOF
graphics00041;1;bergers;Write QBlit
graphics00042;2;bergers;Write InitArea
graphics00043;2;bergers;Write SetRGB
graphics00044;1;bergers;Write QBSBlit
graphics00045;2;bergers;Write BltClear
graphics00046;2;digulla;Write RectFill
graphics00047;2;nlorentz;Write BltPattern
graphics00048;2;digulla;Write ReadPixel
graphics00049;2;digulla;Write WritePixel
graphics00050;2;nlorentz;Write Flood
graphics00051;2;digulla;Write PolyDraw
graphics00052;2;digulla;Write SetAPen
graphics00053;2;digulla;Write SetBPen
graphics00054;2;digulla;Write SetDrMd
graphics00055;2;bergers;Write InitView
graphics00056;2;bergers;Write CBump
graphics00057;2;bergers;Write CMove
graphics00058;2;bergers;Write CWait
graphics00059;0;digulla;Write VBeamPos
graphics00060;2;SDuvan;Write InitBitMap
graphics00061;2;digulla;Write ScrollRaster
graphics00062;0;digulla;Write WaitBOVP
graphics00063;2;bergers;Write GetSprite
graphics00064;2;bergers;Write FreeSprite
graphics00065;0;;Write ChangeSprite
graphics00066;0;;Write MoveSprite
graphics00067;2;bergers;Write LockLayerRom
graphics00068;2;bergers;Write UnlockLayerRom
graphics00069;2;bergers;Write SyncSBitMap
graphics00070;2;bergers;Write CopySBitMap
graphics00071;1;bergers;Write OwnBlitter
graphics00072;1;bergers;Write DisownBlitter
graphics00073;2;bergers;Write InitTmpRas
graphics00074;2;digulla;Write AskFont
graphics00075;2;digulla;Write AddFont
graphics00076;2;digulla;Write RemFont
graphics00077;2;digulla;Write AllocRaster
graphics00078;2;digulla;Write FreeRaster
graphics00079;2;mreckt;Write AndRectRegion
graphics00080;2;mreckt;Write OrRectRegion
graphics00081;2;mreckt;Write NewRegion
graphics00082;2;mreckt;Write ClearRectRegion
graphics00083;2;mreckt;Write ClearRegion
graphics00084;2;mreckt;Write DisposeRegion
graphics00085;2;bergers;Write FreeVPortCopLists
graphics00086;2;bergers;Write FreeCopList
graphics00087;2;bergers;Write ClipBlit
graphics00088;2;mreckt;Write XorRectRegion
graphics00089;2;bergers;Write FreeCprList
graphics00090;2;bergers;Write GetColorMap
graphics00091;2;bergers;Write FreeColorMap
graphics00092;2;bergers;Write GetRGB
graphics00093;0;;Write ScrollVPort
graphics00094;2;bergers;Write UCopperListInit
graphics00095;2;bergers;Write FreeGBuffers
graphics00096;2;nlorentz;Write BltBitMapRastPort
graphics00097;2;mreckt;Write OrRegionRegion
graphics00098;2;mreckt;Write XorRegionRegion
graphics00099;2;mreckt;Write AndRegionRegion
graphics00100;2;bergers;Write SetRGB
graphics00101;2;nlorentz;Write BltMaskBitMapRastPort
graphics00102;2;bergers;Write AttemptLockLayerRom
graphics00103;2;bergers;Write GfxNew
graphics00104;2;bergers;Write GfxFree
graphics00105;2;bergers;Write GfxAssociate
graphics00106;2;bergers;Write BitMapScale
graphics00107;2;bergers;Write ScalerDiv
graphics00108;2;nlorentz;Write TextExtent
graphics00109;2;digulla;Write TextFit
graphics00110;2;bergers;Write GfxLookUp
graphics00111;0;digulla;Write VideoControl
graphics00112;0;digulla;Write OpenMonitor
graphics00113;0;digulla;Write CloseMonitor
graphics00114;2;nlorentz;Write FindDisplayInfo
graphics00115;2;nlorentz;Write NextDisplayInfo
graphics00116;1;nlorentz;Write GetDisplayInfoData
graphics00117;2;SDuvan;Write FontExtent
graphics00118;2;nlorentz;Write ReadPixelLine
graphics00119;2;nlorentz;Write WritePixelLine
graphics00120;2;nlorentz;Write ReadPixelArray
graphics00121;2;nlorentz;Write WritePixelArray
graphics00122;2;nlorentz;Write GetVPModeID
graphics00123;0;digulla;Write ModeNotAvailable
graphics00124;2;nlorentz;Write WeighTAMatch
graphics00125;2;digulla;Write EraseRect
graphics00126;2;nlorentz;Write ExtendFont
graphics00127;2;nlorentz;Write StripFont
graphics00128;0;digulla;Write CalcIVG
graphics00129;2;bergers;Write AttachPalExtra
graphics00130;2;bergers,stegerg;Write ObtainBestPenA
graphics00131;2;bergers;Write SetRGB
graphics00132;2;digulla;Write GetAPen
graphics00133;2;digulla;Write GetBPen
graphics00134;2;digulla;Write GetDrMd
graphics00135;2;digulla;Write GetOutlinePen
graphics00136;2;digulla;Write LoadRGB32
graphics00137;0;digulla;Write SetChipRev
graphics00138;2;digulla;Write SetABPenDrMd
graphics00139;2;bergers;Write GetRGB
graphics00140;2;nlorentz;Write AllocBitMap
graphics00141;2;nlorentz;Write FreeBitMap
graphics00142;0;free;Write GetExtSpriteA
graphics00143;0;digulla;Write CoerceMode
graphics00144;0;digulla;Write ChangeVPBitMap
graphics00145;2;bergers;Write ReleasePen
graphics00146;2;bergers;Write ObtainPen
graphics00147;2;bergers;Write GetBitMapAttr
graphics00148;2;SDuvan;Write AllocDBufInfo
graphics00149;2;SDuvan;Write FreeDBufInfo
graphics00150;2;digulla;Write SetOutlinePen
graphics00151;2;digulla;Write SetWriteMask
graphics00152;2;bergers;Write SetMaxPen
graphics00153;2;bergers;Write SetRGB
graphics00154;2;bergers;Write ScrollRasterBF
graphics00155;2;bergers;Write FindColor
graphics00156;0;bergers;Write AllocSpriteDataA
graphics00157;0;bergers;Write ChangeExtSpriteA
graphics00158;0;bergers;Write FreeSpriteData
graphics00159;2;digulla;Write SetRPAttrsA
graphics00160;2;bergers;Write GetRPAttrsA
graphics00161;1;nlorentz;Write BestModeIDA
graphics00162;2;nlorentz;Write WriteChunkyPixels
graphics00163;2;hkiel;Implement AreaPtrn
graphics00164;2;hkiel;Implement multicolored AreaPtrn
HID00001;0;;Write Alarm.hidd
HID00002;0;;Write Timer.hidd
HID00003;2;bergers;Write Serial.hidd
HID00004;2;bergers;Write Parallel.hidd
HID00005;0;;Write Keyboard.hidd
HID00006;0;;Write Sound.hidd
HID00007;0;;Write IRQ.hidd
HIDG00001;1;nlorentz;Write HIDDM_Graphics_QCmd
HIDG00002;1;;Write HIDDM_Graphics_Cmd
HIDG00003;1;;Write HIDDM_Graphics_MCmd
HIDG00004;1;;Write HIDDM_Graphics_MQCmd
HIDG00005;0;;Write HIDDV_Graphics_Cmd_WaitTOF
HIDG00006;0;;Write HIDDV_Graphics_Cmd_CheckTOF
HIDG00007;1;;Write HIDDV_Graphics_Cmd_CreateBitMap
HIDG00008;1;;Write HIDDV_Graphics_Cmd_ShowBitMap
HIDG00009;1;;Write HIDDV_Graphics_Cmd_MoveBitMap
HIDG00010;1;;Write HIDDV_Graphics_Cmd_DepthArrangeBitMap
HIDG00011;1;;Write HIDDV_Graphics_Cmd_DeleteBitMap
HIDG00012;1;;Write HIDDV_Graphics_Cmd_CreateGC
HIDG00013;1;;Write HIDDV_Graphics_Cmd_DeleteGC
HIDG00014;1;;Write HIDDV_Graphics_Cmd_CopyArea
HIDG00015;1;;Write HIDDV_Graphics_Cmd_SetPixel
HIDG00016;1;;Write HIDDV_Graphics_Cmd_GetPixel
HIDG00017;1;;Write HIDDV_Graphics_Cmd_DrawLine
HIDG00018;1;;Write HIDDV_Graphics_Cmd_DrawRect
HIDG00019;0;;Write HIDDV_Graphics_Cmd_FillRect
HIDG00020;1;;Write HIDDV_Graphics_Cmd_DrawEllipse
HIDG00021;0;;Write HIDDV_Graphics_Cmd_FillEllipse
HIDG00022;0;;Write HIDDV_Graphics_Cmd_DrawPolygon
HIDG00023;0;;Write HIDDV_Graphics_Cmd_FillPolygon
HIDG00024;0;;Write HIDDV_Graphics_Cmd_DrawText
HIDG00025;0;;Write HIDDV_Graphics_Cmd_FillText
HIDG00026;0;;Write HIDDV_Graphics_Cmd_FillSpan
HIDG00027;0;;Write HIDDV_Graphics_Cmd_Clear
HIDG00028;0;;Write HIDDV_Graphics_Cmd_Special
icon00000;2;nlorentz;Write FreeFreeList
icon00001;2;nlorentz;Write AddFreeList
icon00002;2;digulla;Write GetDiskObject
icon00003;2;digulla;Write PutDiskObject
icon00004;2;digulla;Write FreeDiskObject
icon00005;2;nlorentz;Write FindToolType
icon00006;2;nlorentz;Write MatchToolValue
icon00007;2;nlorentz;Write BumpRevision
icon00008;2;nlorentz;Write GetDefDiskObject
icon00009;2;nlorentz;Write PutDefDiskObject
icon00010;2;nlorentz;Write GetDiskObjectNew
icon00011;2;nlorentz;Write DeleteDiskObject
iffparse00000;2;nlorentz;Write AllocIFF
iffparse00001;2;nlorentz;Write OpenIFF
iffparse00002;2;nlorentz;Write ParseIFF
iffparse00003;2;nlorentz;Write CloseIFF
iffparse00004;2;nlorentz;Write FreeIFF
iffparse00005;2;nlorentz;Write ReadChunkBytes
iffparse00006;2;nlorentz;Write WriteChunkBytes
iffparse00007;2;nlorentz;Write ReadChunkRecords
iffparse00008;2;nlorentz;Write WriteChunkRecords
iffparse00009;2;nlorentz;Write PushChunk
iffparse00010;2;nlorentz;Write PopChunk
iffparse00011;2;nlorentz;Write EntryHandler
iffparse00012;2;nlorentz;Write ExitHandler
iffparse00013;2;nlorentz;Write PropChunk
iffparse00014;2;nlorentz;Write PropChunks
iffparse00015;2;nlorentz;Write StopChunk
iffparse00016;2;nlorentz;Write StopChunks
iffparse00017;2;nlorentz;Write CollectionChunk
iffparse00018;2;nlorentz;Write CollectionChunks
iffparse00019;2;nlorentz;Write StopOnExit
iffparse00020;2;nlorentz;Write FindProp
iffparse00021;2;nlorentz;Write FindCollection
iffparse00022;2;nlorentz;Write FindPropContext
iffparse00023;2;nlorentz;Write CurrentChunk
iffparse00024;2;nlorentz;Write ParentChunk
iffparse00025;2;nlorentz;Write AllocLocalItem
iffparse00026;2;nlorentz;Write LocalItemData
iffparse00027;2;nlorentz;Write SetLocalItemPurge
iffparse00028;2;nlorentz;Write FreeLocalItem
iffparse00029;2;nlorentz;Write FindLocalItem
iffparse00030;2;nlorentz;Write StoreLocalItem
iffparse00031;2;nlorentz;Write StoreItemInContext
iffparse00032;2;nlorentz;Write InitIFF
iffparse00033;2;nlorentz;Write InitIFFasDOS
iffparse00034;2;nlorentz;Write InitIFFasClip
iffparse00035;2;nlorentz;Write OpenClipboard
iffparse00036;2;nlorentz;Write CloseClipboard
iffparse00037;2;nlorentz;Write GoodID
iffparse00038;2;nlorentz;Write GoodType
iffparse00039;2;nlorentz;Write IDtoStr
input00000;2;stegerg;Write PeekQualifier
intuition00000;0;digulla;Write OpenIntuition
intuition00001;0;digulla;Write Intuition
intuition00002;2;digulla;Write AddGadget
intuition00003;0;digulla;Write ClearDMRequest
intuition00004;2;stegerg;Write ClearMenuStrip
intuition00005;0;digulla;Write ClearPointer
intuition00006;2;digulla;Write CloseScreen
intuition00007;2;digulla;Write CloseWindow
intuition00008;2;chodorowski;Write CloseWorkBench
intuition00009;2;hkiel;Write CurrentTime
intuition00010;0;digulla;Write DisplayAlert
intuition00011;1;nlorentz;Write DisplayBeep
intuition00012;2;digulla;Write DoubleClick
intuition00013;2;digulla;Write DrawBorder
intuition00014;2;digulla;Write DrawImage
intuition00015;0;digulla;Write EndRequest
intuition00016;2;bergers;Write GetDefPrefs
intuition00017;2;bergers;Write GetPrefs
intuition00018;2;SDuvan;Write InitRequester
intuition00019;2;hkiel;Write ItemAddress
intuition00020;2;digulla;Write ModifyIDCMP
intuition00021;2;digulla;Write ModifyProp
intuition00022;2;SDuvan;Write MoveScreen
intuition00023;2;digulla;Write MoveWindow
intuition00024;2;digulla;Write OffGadget
intuition00025;2;hkiel;Write OffMenu
intuition00026;2;digulla;Write OnGadget
intuition00027;2;hkiel;Write OnMenu
intuition00028;2;digulla;Write OpenScreen
intuition00029;2;digulla;Write OpenWindow
intuition00030;2;chodorowski;Write OpenWorkBench
intuition00031;2;digulla;Write PrintIText
intuition00032;2;digulla;Write RefreshGadgets
intuition00033;2;digulla;Write RemoveGadget
intuition00034;2;digulla;Write ReportMouse
intuition00035;0;digulla;Write Request
intuition00036;2;hkiel;Write ScreenToBack
intuition00037;2;hkiel;Write ScreenToFront
intuition00038;0;digulla;Write SetDMRequest
intuition00039;2;stegerg;Write SetMenuStrip
intuition00040;0;digulla;Write SetPointer
intuition00041;2;digulla;Write SetWindowTitles
intuition00042;2;stegerg;Write ShowTitle
intuition00043;2;digulla;Write SizeWindow
intuition00044;2;bergers;Write ViewAddress
intuition00045;2;bergers;Write ViewPortAddress
intuition00046;2;digulla;Write WindowToBack
intuition00047;2;digulla;Write WindowToFront
intuition00048;2;hkiel;Write WindowLimits
intuition00049;1;bergers;Write SetPrefs
intuition00050;2;digulla;Write IntuiTextLength
intuition00051;2;hkiel;Write WBenchToBack
intuition00052;2;hkiel;Write WBenchToFront
intuition00053;2;stegerg;Write AutoRequest
intuition00054;2;bergers;Write BeginRefresh
intuition00055;2;srittau;Write BuildSysRequest
intuition00056;2;bergers;Write EndRefresh
intuition00057;2;srittau;Write FreeSysRequest
intuition00058;0;digulla;Write MakeScreen
intuition00059;0;digulla;Write RemakeDisplay
intuition00060;0;digulla;Write RethinkDisplay
intuition00061;2;digulla;Write AllocRemember
intuition00062;0;digulla;Write AlohaWorkbench
intuition00063;2;digulla;Write FreeRemember
intuition00064;2;digulla;Write LockIBase
intuition00065;2;digulla;Write UnlockIBase
intuition00066;2;digulla;Write GetScreenData
intuition00067;2;digulla;Write RefreshGList
intuition00068;2;digulla;Write AddGList
intuition00069;2;digulla;Write RemoveGList
intuition00070;2;digulla;Write ActivateWindow
intuition00071;2;nlorentz;Write RefreshWindowFrame
intuition00072;2;nlorentz;Write ActivateGadget
intuition00073;2;digulla;Write NewModifyProp
intuition00074;2;stegerg;Write QueryOverscan
intuition00075;2;bergers;Write MoveWindowInFrontOf
intuition00076;2;nlorentz;Write ChangeWindowBox
intuition00077;2;nlorentz;Write SetEditHook
intuition00078;2;stegerg;Write SetMouseQueue
intuition00079;2;nlorentz;Write ZipWindow
intuition00080;2;SDuvan;Write LockPubScreen
intuition00081;2;SDuvan;Write UnlockPubScreen
intuition00082;2;SDuvan;Write LockPubScreenList
intuition00083;2;SDuvan;Write UnlockPubScreenList
intuition00084;2;SDuvan;Write NextPubScreen
intuition00085;2;SDuvan;Write SetDefaultPubScreen
intuition00086;2;SDuvan;Write SetPubScreenModes
intuition00087;2;SDuvan;Write PubScreenStatus
intuition00088;2;digulla;Write ObtainGIRPort
intuition00089;2;digulla;Write ReleaseGIRPort
intuition00090;2;stegerg;Write GadgetMouse
intuition00091;2;SDuvan;Write GetDefaultPubScreen
intuition00092;2;srittau;Write EasyRequestArgs
intuition00093;2;srittau;Write BuildEasyRequestArgs
intuition00094;2;srittau;Write SysReqHandler
intuition00095;2;digulla;Write OpenWindowTagList
intuition00096;2;digulla;Write OpenScreenTagList
intuition00097;2;caldi;Write DrawImageState
intuition00098;2;caldi;Write PointInImage
intuition00099;2;caldi;Write EraseImage
intuition00100;2;digulla;Write NewObjectA
intuition00101;2;digulla;Write DisposeObject
intuition00102;2;digulla;Write SetAttrsA
intuition00103;2;digulla;Write GetAttr
intuition00104;2;srittau;Write SetGadgetAttrsA
intuition00105;2;nlorentz;Write NextObject
intuition00106;2;digulla;Write MakeClass
intuition00107;2;digulla;Write AddClass
intuition00108;2;nlorentz;Write GetScreenDrawInfo
intuition00109;2;nlorentz;Write FreeScreenDrawInfo
intuition00110;2;stegerg;Write ResetMenuStrip
intuition00111;2;digulla;Write RemoveClass
intuition00112;2;digulla;Write FreeClass
intuition00113;2;bergers;Write AllocScreenBuffer
intuition00114;2;bergers;Write FreeScreenBuffer
intuition00115;0;digulla;Write ChangeScreenBuffer
intuition00116;2;hkiel;Write ScreenDepth
intuition00117;0;digulla;Write ScreenPosition
intuition00118;2;bergers;Write ScrollWindowRaster
intuition00119;2;stegerg;Write LendMenus
intuition00120;2;digulla;Write DoGadgetMethodA
intuition00121;0;digulla;Write SetWindowPointerA
intuition00122;0;digulla;Write TimedDisplayAlert
intuition00123;2;stegerg;Write HelpControl
keymap00000;2;nlorentz;Write SetKeyMapDefault
keymap00001;2;nlorentz;Write AskKeyMapDefault
keymap00002;2;nlorentz;Write MapRawKey
keymap00003;2;stegerg;Write MapANSI
layers00000;2;ldp;Write InitLayers
layers00001;2;ldp;Write CreateUpfrontLayer
